DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.229	4.7023	26.5640	21.0224	2.3199e-01	0.1273	0.011	1458.76	51.142	3.8553	38.410097
0.229	4.6994	26.5528	21.0138	2.3199e-01	0.1273	0.011	1458.73	51.035	3.8478	38.410097
0.240	4.6963	26.5554	21.0161	2.1978e-01	0.1273	0.011	1458.72	51.038	3.8482	38.410098
0.216	4.6922	26.5738	21.0310	2.1978e-01	0.1273	0.011	1458.73	51.049	3.8490	38.410098
0.218	4.6872	26.5760	21.0332	2.1978e-01	0.1273	0.011	1458.71	50.998	3.8456	38.410099
0.229	4.6825	26.6049	21.0565	2.1978e-01	0.1273	0.007	1458.73	51.002	3.8456	38.410099
0.218	4.6812	26.6327	21.0787	2.3199e-01	0.1285	0.015	1458.76	51.006	3.8452	38.410100
0.216	4.6848	26.6379	21.0824	2.1978e-01	0.1285	0.011	1458.78	50.955	3.8410	38.410100
0.205	4.6979	26.6581	21.0973	2.3199e-01	0.1273	0.007	1458.86	50.905	3.8354	38.410101
0.218	4.7284	26.6324	21.0741	2.3199e-01	0.1273	0.015	1458.96	50.971	3.8382	38.410101
0.205	4.7575	26.5903	21.0382	2.3199e-01	0.1273	0.011	1459.02	50.929	3.8334	38.410102
0.216	4.7891	26.5788	21.0262	2.1978e-01	0.1273	0.011	1459.14	50.878	3.8269	38.410102
0.193	4.8235	26.5383	20.9910	2.1978e-01	0.1273	0.011	1459.23	50.891	3.8257	38.410103
0.205	4.8509	26.5024	20.9600	2.3199e-01	0.1273	0.011	1459.30	50.903	3.8250	38.410103
0.205	4.8775	26.4990	20.9549	2.3199e-01	0.1273	0.011	1459.41	50.861	3.8194	38.410104
0.203	4.8895	26.4852	20.9428	2.3199e-01	0.1273	0.015	1459.44	50.874	3.8196	38.410104
0.193	4.8936	26.4956	20.9507	2.3199e-01	0.1273	0.011	1459.47	50.824	3.8152	38.410105
0.193	4.8886	26.5287	20.9774	2.3199e-01	0.1285	0.011	1459.49	50.837	3.8158	38.410105
0.205	4.8812	26.5348	20.9829	2.3199e-01	0.1273	0.011	1459.47	50.787	3.8126	38.410106
0.192	4.8795	26.5628	21.0052	2.3199e-01	0.1273	0.011	1459.50	50.799	3.8130	38.410106
0.193	4.8886	26.5726	21.0121	2.3199e-01	0.1273	0.015	1459.55	50.748	3.8081	38.410107
0.193	4.8998	26.5575	20.9991	2.3199e-01	0.1273	0.011	1459.58	50.751	3.8076	38.410107
0.193	4.9172	26.5650	21.0034	2.3199e-01	0.1273	0.007	1459.66	50.762	3.8067	38.410108
0.192	4.9361	26.5418	20.9833	2.3199e-01	0.1285	0.015	1459.71	50.710	3.8016	38.410108
0.180	4.9460	26.5093	20.9567	2.3199e-01	0.1273	0.011	1459.71	50.720	3.8022	38.410109
0.193	4.9531	26.4976	20.9468	2.3199e-01	0.1273	0.007	1459.72	50.667	3.7979	38.410109
0.193	4.9563	26.4657	20.9212	2.3199e-01	0.1273	0.011	1459.70	50.676	3.7991	38.410109
0.192	4.9568	26.4447	20.9046	2.3199e-01	0.1285	0.011	1459.67	50.693	3.8009	38.410110
0.180	4.9583	26.4399	20.9006	2.3199e-01	0.1285	0.011	1459.67	50.709	3.8021	38.410110
0.193	4.9549	26.4141	20.8805	2.3199e-01	0.1273	0.011	1459.62	50.733	3.8049	38.410111
0.193	4.9498	26.4243	20.8890	2.3199e-01	0.1273	0.007	1459.62	50.694	3.8021	38.410111
0.192	4.9439	26.4500	20.9100	2.3199e-01	0.1273	0.015	1459.62	50.645	3.7984	38.410112
0.180	4.9377	26.4636	20.9213	2.3199e-01	0.1273	0.011	1459.62	50.658	3.7996	38.410112
0.193	4.9342	26.5098	20.9581	2.3199e-01	0.1273	0.011	1459.66	50.608	3.7949	38.410113
0.193	4.9376	26.5288	20.9729	2.3199e-01	0.1285	0.011	1459.70	50.619	3.7950	38.410113
0.192	4.9500	26.5354	20.9769	2.3199e-01	0.1273	0.011	1459.76	50.629	3.7944	38.410114
0.193	4.9686	26.5604	20.9950	2.3199e-01	0.1273	0.011	1459.87	50.583	3.7886	38.410114
0.193	4.9863	26.5374	20.9751	2.3199e-01	0.1273	0.015	1459.91	50.591	3.7882	38.410115
0.180	4.9995	26.5357	20.9725	2.3199e-01	0.1273	0.011	1459.96	50.543	3.7834	38.410115
0.203	5.0071	26.5505	20.9835	2.3199e-01	0.1273	0.011	1460.02	50.549	3.7828	38.410116
0.193	5.0100	26.5098	20.9510	2.1978e-01	0.1273	0.011	1459.97	50.563	3.7846	38.410116
0.193	5.0144	26.4959	20.9396	2.3199e-01	0.1273	0.007	1459.98	50.520	3.7814	38.410117
