DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.082	5.8944	32.6903	25.7407	2.6862e-01	0.1285	0.015	1471.41	55.158	3.8792	38.341355
0.091	5.8944	32.6900	25.7405	2.6862e-01	0.1285	0.015	1471.41	55.208	3.8827	38.341355
0.082	5.8939	32.6907	25.7411	2.5641e-01	0.1285	0.015	1471.41	55.140	3.8780	38.341356
0.093	5.8941	32.6901	25.7406	2.5641e-01	0.1285	0.015	1471.41	55.197	3.8820	38.341356
0.069	5.8942	32.6902	25.7407	2.5641e-01	0.1285	0.015	1471.41	55.199	3.8821	38.341357
0.080	5.8941	32.6904	25.7408	2.5641e-01	0.1285	0.015	1471.41	55.202	3.8823	38.341357
0.069	5.8941	32.6905	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.204	3.8825	38.341358
0.069	5.8936	32.6910	25.7414	2.6862e-01	0.1298	0.015	1471.40	55.207	3.8827	38.341358
0.057	5.8936	32.6908	25.7412	2.6862e-01	0.1285	0.015	1471.40	55.210	3.8829	38.341359
0.056	5.8934	32.6909	25.7413	2.6862e-01	0.1285	0.015	1471.40	55.212	3.8831	38.341359
0.057	5.8938	32.6906	25.7410	2.8083e-01	0.1273	0.015	1471.40	55.207	3.8827	38.341359
0.057	5.8941	32.6903	25.7407	2.9304e-01	0.1285	0.015	1471.41	55.209	3.8828	38.341360
0.044	5.8944	32.6900	25.7405	2.8083e-01	0.1285	0.015	1471.41	55.211	3.8830	38.341360
0.069	5.8950	32.6900	25.7404	2.8083e-01	0.1285	0.015	1471.41	55.214	3.8831	38.341361
0.046	5.8952	32.6904	25.7406	2.6862e-01	0.1285	0.015	1471.41	55.216	3.8832	38.341361
0.057	5.8952	32.6906	25.7409	2.6862e-01	0.1285	0.015	1471.41	55.218	3.8833	38.341362
0.056	5.8952	32.6904	25.7406	2.6862e-01	0.1285	0.018	1471.41	55.220	3.8835	38.341362
0.057	5.8954	32.6902	25.7405	2.6862e-01	0.1273	0.015	1471.41	55.223	3.8837	38.341363
0.046	5.8952	32.6902	25.7405	2.8083e-01	0.1285	0.015	1471.41	55.225	3.8838	38.341363
0.057	5.8949	32.6905	25.7408	2.9304e-01	0.1285	0.015	1471.41	55.227	3.8840	38.341364
0.044	5.8946	32.6906	25.7409	2.9304e-01	0.1285	0.015	1471.41	55.230	3.8842	38.341364
0.057	5.8946	32.6907	25.7410	2.9304e-01	0.1285	0.015	1471.41	55.232	3.8844	38.341365
0.057	5.8946	32.6905	25.7408	2.8083e-01	0.1285	0.015	1471.41	55.234	3.8845	38.341365
