DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.037	4.1440	31.6506	25.1087	3.9072e-01	0.1273	0.007	1462.92	50.938	3.7615	38.482843
0.047	4.1435	31.6384	25.0991	3.9072e-01	0.1273	0.011	1462.90	50.947	3.7625	38.482843
0.024	4.1427	31.6215	25.0857	4.0293e-01	0.1273	0.011	1462.88	50.960	3.7640	38.482844
0.049	4.1422	31.6187	25.0836	3.9072e-01	0.1273	0.007	1462.87	50.907	3.7602	38.482844
0.024	4.1421	31.6034	25.0714	3.7851e-01	0.1273	0.011	1462.85	50.913	3.7610	38.482845
0.036	4.1424	31.5958	25.0653	3.6630e-01	0.1273	0.011	1462.84	50.924	3.7620	38.482845
0.024	4.1430	31.6001	25.0687	3.7851e-01	0.1273	0.011	1462.85	50.877	3.7584	38.482846
0.024	4.1435	31.5863	25.0577	3.7851e-01	0.1273	0.011	1462.83	50.881	3.7590	38.482846
0.024	4.1437	31.5824	25.0545	3.9072e-01	0.1261	0.007	1462.83	50.881	3.7591	38.482847
0.036	4.1439	31.5903	25.0608	4.0293e-01	0.1273	0.011	1462.84	50.885	3.7592	38.482847
0.013	4.1442	31.5888	25.0596	4.1514e-01	0.1285	0.015	1462.84	50.831	3.7552	38.482848
0.024	4.1442	31.6082	25.0750	4.0293e-01	0.1273	0.011	1462.86	50.837	3.7552	38.482848
-0.002	4.1445	31.6260	25.0892	4.0293e-01	0.1273	0.011	1462.89	50.848	3.7555	38.482849
0.037	4.1446	31.6277	25.0904	3.9072e-01	0.1273	0.011	1462.89	50.792	3.7513	38.482849
0.013	4.1446	31.6435	25.1030	3.9072e-01	0.1273	0.007	1462.91	50.786	3.7504	38.482850
0.024	4.1456	31.6463	25.1051	3.7851e-01	0.1285	0.011	1462.92	50.794	3.7509	38.482850
0.011	4.1462	31.6392	25.0994	3.6630e-01	0.1273	0.011	1462.91	50.798	3.7513	38.482851
0.000	4.1482	31.6447	25.1036	3.6630e-01	0.1273	0.007	1462.93	50.806	3.7516	38.482851
0.013	4.1495	31.6326	25.0938	3.4188e-01	0.1273	0.011	1462.92	50.756	3.7481	38.482852
0.013	4.1509	31.6135	25.0785	3.6630e-01	0.1273	0.011	1462.90	50.757	3.7485	38.482852
0.011	4.1518	31.6125	25.0777	3.6630e-01	0.1273	0.011	1462.90	50.762	3.7488	38.482853
-0.011	4.1528	31.6006	25.0681	3.9072e-01	0.1273	0.015	1462.89	50.772	3.7497	38.482853
0.013	4.1532	31.5938	25.0627	3.9072e-01	0.1273	0.011	1462.88	50.778	3.7503	38.482853
0.000	4.1538	31.6035	25.0703	3.6630e-01	0.1273	0.011	1462.90	50.724	3.7461	38.482854
-0.002	4.1539	31.5951	25.0637	3.6630e-01	0.1273	0.011	1462.89	50.730	3.7467	38.482854
0.000	4.1534	31.5979	25.0659	3.6630e-01	0.1273	0.007	1462.89	50.678	3.7428	38.482855
-0.011	4.1529	31.6146	25.0792	3.7851e-01	0.1273	0.011	1462.91	50.676	3.7423	38.482855
-0.002	4.1521	31.6123	25.0775	3.7851e-01	0.1273	0.015	1462.90	50.679	3.7427	38.482856
0.000	4.1514	31.6243	25.0871	3.9072e-01	0.1273	0.011	1462.91	50.678	3.7423	38.482856
-0.011	4.1514	31.6300	25.0916	4.0293e-01	0.1273	0.011	1462.92	50.681	3.7424	38.482857
-0.011	4.1514	31.6162	25.0807	4.0293e-01	0.1285	0.011	1462.90	50.688	3.7433	38.482857
-0.002	4.1525	31.6170	25.0812	4.0293e-01	0.1273	0.007	1462.91	50.636	3.7393	38.482858
-0.011	4.1532	31.6090	25.0747	4.0293e-01	0.1273	0.011	1462.90	50.644	3.7400	38.482858
-0.011	4.1549	31.5852	25.0557	3.9072e-01	0.1273	0.011	1462.88	50.647	3.7407	38.482859
-0.011	4.1563	31.5750	25.0475	3.9072e-01	0.1273	0.007	1462.87	50.654	3.7414	38.482859
-0.024	4.1567	31.5583	25.0342	3.9072e-01	0.1285	0.011	1462.85	50.666	3.7426	38.482860
-0.011	4.1575	31.5414	25.0206	3.9072e-01	0.1273	0.007	1462.83	50.610	3.7388	38.482860
-0.023	4.1567	31.5366	25.0169	4.0293e-01	0.1273	0.011	1462.82	50.613	3.7392	38.482861
-0.011	4.1561	31.5269	25.0093	3.9072e-01	0.1285	0.011	1462.81	50.620	3.7401	38.482861
-0.024	4.1547	31.5264	25.0090	3.9072e-01	0.1273	0.011	1462.80	50.622	3.7404	38.482862
-0.023	4.1530	31.5387	25.0189	3.7851e-01	0.1273	0.011	1462.81	50.629	3.7407	38.482862
-0.011	4.1517	31.5370	25.0177	3.6630e-01	0.1285	0.011	1462.80	50.639	3.7417	38.482863
