DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.208	6.4376	32.6504	25.6417	1.9536e-01	0.1298	0.015	1473.52	47.480	3.2980	38.373668
0.221	6.4386	32.6506	25.6417	1.9536e-01	0.1285	0.015	1473.52	47.481	3.2980	38.373668
0.221	6.4397	32.6497	25.6408	1.9536e-01	0.1285	0.015	1473.52	47.482	3.2980	38.373669
0.230	6.4400	32.6497	25.6408	1.9536e-01	0.1285	0.015	1473.53	47.483	3.2980	38.373669
0.232	6.4405	32.6494	25.6405	1.9536e-01	0.1285	0.015	1473.53	47.483	3.2980	38.373670
0.243	6.4402	32.6498	25.6409	1.9536e-01	0.1285	0.015	1473.53	47.483	3.2980	38.373670
0.232	6.4400	32.6494	25.6406	1.9536e-01	0.1285	0.015	1473.53	47.483	3.2980	38.373671
0.255	6.4402	32.6493	25.6405	1.9536e-01	0.1298	0.015	1473.53	47.482	3.2980	38.373671
0.256	6.4405	32.6487	25.6400	1.9536e-01	0.1285	0.015	1473.53	47.481	3.2979	38.373672
0.256	6.4402	32.6490	25.6403	1.9536e-01	0.1285	0.015	1473.53	47.480	3.2978	38.373672
0.256	6.4397	32.6493	25.6406	1.9536e-01	0.1285	0.015	1473.53	47.479	3.2977	38.373673
0.266	6.4392	32.6498	25.6410	1.9536e-01	0.1285	0.015	1473.52	47.477	3.2976	38.373673
0.256	6.4394	32.6499	25.6411	1.9536e-01	0.1285	0.015	1473.52	47.475	3.2975	38.373674
0.268	6.4396	32.6499	25.6410	1.9536e-01	0.1285	0.015	1473.53	47.472	3.2973	38.373674
0.268	6.4395	32.6498	25.6410	1.9536e-01	0.1285	0.015	1473.53	47.469	3.2971	38.373675
0.268	6.4397	32.6497	25.6409	1.9536e-01	0.1285	0.015	1473.53	47.466	3.2968	38.373675
0.266	6.4395	32.6501	25.6412	1.9536e-01	0.1285	0.015	1473.53	47.462	3.2966	38.373676
0.268	6.4397	32.6501	25.6412	1.9536e-01	0.1298	0.015	1473.53	47.459	3.2963	38.373676
0.268	6.4398	32.6497	25.6409	2.1978e-01	0.1285	0.015	1473.53	47.454	3.2960	38.373677
0.268	6.4398	32.6497	25.6409	2.3199e-01	0.1285	0.015	1473.53	47.450	3.2957	38.373677
0.279	6.4396	32.6497	25.6409	2.6862e-01	0.1285	0.015	1473.53	47.445	3.2954	38.373678
0.268	6.4397	32.6498	25.6409	3.0525e-01	0.1298	0.015	1473.53	47.440	3.2950	38.373678
0.268	6.4392	32.6503	25.6414	3.4188e-01	0.1298	0.015	1473.52	47.443	3.2952	38.373679
0.279	6.4397	32.6501	25.6412	3.4188e-01	0.1298	0.015	1473.53	47.445	3.2954	38.373679
0.279	6.4399	32.6502	25.6413	3.0525e-01	0.1285	0.015	1473.53	47.440	3.2950	38.373680
0.268	6.4397	32.6506	25.6416	2.6862e-01	0.1298	0.015	1473.53	47.442	3.2952	38.373680
0.279	6.4395	32.6505	25.6415	2.3199e-01	0.1285	0.015	1473.53	47.498	3.2991	38.373681
